property_url,listing_title,property_id,total_price,unit_price,alley_width,image_url,city,district,features,property_description,scraping_time
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngo-Quynh-120m--P--Quynh-Loi--Q--Hai-Ba-Trung--TP--Ha-Noi.LYKJVW,"Nhà mặt ngõ cách Ngõ Quỳnh 120m, P. Quỳnh Lôi, Q. Hai Bà Trưng, TP. Hà Nội",LYKJVW,8 tỷ,292 triệu/m²,"Độ rộng ngõ
4.1m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/4f84182d-40fe-4e5d-b00e-7f3d5d264197/2c94211a9a4a2a77019bb04161a705ca_CLONE/LIVING_ROOM/scaled_1000025531_1768190671191.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Bắc - 2.48m; Số tầng: 4; Diện tích: 27.4 m²,,1768463363
https://onehousing.vn/bds/Nha-mat-ngo-cach-Vuong-Thua-Vu-50m--P--Khuong-Trung--Q--Thanh-Xuan--TP--Ha-Noi.4KTWCF,"Nhà mặt ngõ cách Vương Thừa Vũ 50m, P. Khương Trung, Q. Thanh Xuân, TP. Hà Nội",4KTWCF,16.8 tỷ,357 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/f55ebb32-98fb-4ef9-8d33-18a29dbf65b9/2c94211a9a4a2a77019b925c40b67a12_CLONE/LIVING_ROOM/image_picker_9AC90B03-6F06-4E1E-851E-130406B85EC8-33012-00003CC44EDCC929_1767687364541.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Nam - 3.1m; Số tầng: 4; Diện tích: 47.1 m²,,1768463365
https://onehousing.vn/bds/Nha-mat-ngo-cach-Mau-Luong-15m--P--Kien-Hung--Q--Ha-Dong--TP--Ha-Noi.GD2SVD,"Nhà mặt ngõ cách Mậu Lương 15m, P. Kiến Hưng, Q. Hà Đông, TP. Hà Nội",GD2SVD,12.9 tỷ,243 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/ebba3695-309a-4fcf-8526-ea819e847cfc/2c9428599b6b8970019b6d0eb5b7001d_CLONE/LIVING_ROOM/image_picker_B4E59D12-46DA-4EDB-8234-E9922B087753-44495-0000071C1F695294_1767061728330.jpg,TP. Hà Nội,Q. Hà Đông,Hướng mặt tiền: Nam - 4.5m; Số tầng: 1; Diện tích: 53 m²,,1768463367
https://onehousing.vn/bds/Nha-mat-ngo-cach-Kham-Thien-50m--P--Van-Mieu--Q--Dong-Da--TP--Ha-Noi.VT9OGC,"Nhà mặt ngõ cách Khâm Thiên 50m, P. Văn Miếu, Q. Đống Đa, TP. Hà Nội",VT9OGC,5.65 tỷ,283 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/feff2d12-ee9f-49dc-bab8-ea77326acf0c/2c94211a9a4a2a77019bab256930047f_CLONE/LIVING_ROOM/scaled_1000025382_1768103408135.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Tây Nam - 3.71m; Số tầng: 4; Diện tích: 20 m²,,1768463369
https://onehousing.vn/bds/Nha-mat-pho-Ngoc-Khanh--P--Giang-Vo--Q--Ba-Dinh--TP--Ha-Noi.NMUCDN,"Nhà mặt phố Ngọc Khánh, P. Giảng Võ, Q. Ba Đình, TP. Hà Nội",NMUCDN,7.4 tỷ,223 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/be71a179-c1d4-4fe0-8c46-0682f01b4175/2c9427839a4a2959019b4ead91eb632e_CLONE/LIVING_ROOM/scaled_1000068153_1766556458297.jpg,TP. Hà Nội,Q. Ba Đình,Hướng mặt tiền: Bắc - 3.7m; Diện tích: 33.2 m²,,1768463370
https://onehousing.vn/bds/Nha-mat-ngo-cach-To-Vinh-Dien-80m--P--Khuong-Dinh--Q--Thanh-Xuan--TP--Ha-Noi.IHWWTL,"Nhà mặt ngõ cách Tô Vĩnh Diện 80m, P. Khương Đình, Q. Thanh Xuân, TP. Hà Nội",IHWWTL,25.8 tỷ,430 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/a70dad58-1131-45d5-950d-965f4a06eb0c/2c9427839a4a2959019b44dcbeab5d99_CLONE/LIVING_ROOM/scaled_1000030101_1766389439649.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Đông Nam - 5.2m; Số tầng: 6; Diện tích: 60 m²,,1768463372
https://onehousing.vn/bds/Nha-mat-pho-Yen-Vinh--X--Di-Trach--H--Hoai-Duc--TP--Ha-Noi.YTXGAT,"Nhà mặt phố Yên Vĩnh, X. Di Trạch, H. Hoài Đức, TP. Hà Nội",YTXGAT,10.6 tỷ,309 triệu/m²,"Độ rộng ngõ
6m - 12m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/55188399-2d26-42ee-a527-93d7074f88ae/2c9427839a4a2959019b69fe09556c56_CLONE/LIVING_ROOM/image_picker_C186F72A-DFAA-4586-9C1B-C74880124B00-69725-000019FCC89FFF5C_1767011700348.jpg,TP. Hà Nội,H. Hoài Đức,Hướng mặt tiền: Bắc - 3.9m; Số tầng: 6; Diện tích: 34.3 m²,,1768463372
https://onehousing.vn/bds/Nha-mat-pho-Duong-Nguyen-Duc-Thuan--X--Dang-Xa--H--Gia-Lam--TP--Ha-Noi.HVY4AZ,"Nhà mặt phố Đường Nguyễn Đức Thuận, X. Đặng Xá, H. Gia Lâm, TP. Hà Nội",HVY4AZ,10.9 tỷ,136 triệu/m²,"Độ rộng ngõ
40m - 40m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/ac90f2b9-8e9c-4d16-8dc8-8d22923b4d24/2c94211a9a4a2a77019bab0785c40471_CLONE/LOCAL_STREET/image_picker_4C364871-2B6B-49FB-9070-228A98EDE063-42570-00000B1C76CD2015_1768101757337.jpg,TP. Hà Nội,H. Gia Lâm,Hướng mặt tiền: Tây Nam - 4.5m; Số tầng: 1; Diện tích: 80 m²,,1768463374
https://onehousing.vn/bds/Nha-mat-ngo-cach-Lang-50m--P--Lang-Thuong--Q--Dong-Da--TP--Ha-Noi.TSHHON,"Nhà mặt ngõ cách Láng 50m, P. Láng Thượng, Q. Đống Đa, TP. Hà Nội",TSHHON,12.2 tỷ,249 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/50fc55c7-c534-490b-ad55-8c0bfff4a345/2c9427839a4a2959019b4f8212a6638f_CLONE/LIVING_ROOM/image_picker_473B7804-0D51-4159-A110-3994951217D0-64274-000022EBB18FE6B6_1766566015097.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Bắc - 3.5m; Số tầng: 5; Diện tích: 49 m²,,1768463376
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-lien-xa-Yen-My---Duyen-Ha---Van-Phuc-80m--X--Van-Phuc--H--Thanh-Tri--TP--Ha-Noi.GSZWFN,"Nhà mặt ngõ cách Đường liên xã Yên Mỹ - Duyên Hà - Vạn Phúc 80m, X. Vạn Phúc, H. Thanh Trì, TP. Hà Nội",GSZWFN,3.75 tỷ,91 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/df112519-ce57-4190-a4ce-324024943267/2c9424d29b414a71019b4187cdd90001_CLONE/LIVING_ROOM/scaled_1000060765_1766331603492.jpg,TP. Hà Nội,H. Thanh Trì,Hướng mặt tiền: Tây Nam - 4.12m; Số tầng: 2; Diện tích: 41.3 m²,,1768463380
https://onehousing.vn/bds/Nha-mat-ngo-cach-Phuong-Mai-40m--P--Phuong-Mai--Q--Dong-Da--TP--Ha-Noi.UF0MVM,"Nhà mặt ngõ cách Phương Mai 40m, P. Phương Mai, Q. Đống Đa, TP. Hà Nội",UF0MVM,10.6 tỷ,358 triệu/m²,"Độ rộng ngõ
6m - 10m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/9060a0d7-2eac-4ea9-98a8-40a872b38d92/2c94211a9a4a2a77019ba8626a190456_CLONE/LIVING_ROOM/image_picker_3CB0193F-F45C-4CC1-A133-62881FA2C557-4476-0000018275F76C40_1768057587102.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Đông Nam - 3.7m; Số tầng: 4; Diện tích: 29.6 m²,,1768463381
https://onehousing.vn/bds/Nha-mat-ngo-cach-Nguyen-Khoai-60m--P--Linh-Nam--Q--Hoang-Mai--TP--Ha-Noi.SPT8MA,"Nhà mặt ngõ cách Nguyễn Khoái 60m, P. Lĩnh Nam, Q. Hoàng Mai, TP. Hà Nội",SPT8MA,10.5 tỷ,168 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/5d803f0a-298c-4346-9839-b772a232eba4/2c9427839a4a2959019b4fa0d1e163f8_CLONE/LOCAL_STREET/scaled_1000011197_1766568148490.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Đông - 4.52m; Số tầng: 1; Diện tích: 62.4 m²,,1768463385
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-doc-phia-huu-song-Nhue-80m--X--Huu-Hoa--H--Thanh-Tri--TP--Ha-Noi.FYPIRR,"Nhà mặt ngõ cách Đường dọc phía hữu sông Nhuệ 80m, X. Hữu Hòa, H. Thanh Trì, TP. Hà Nội",FYPIRR,7.8 tỷ,137 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/11e7f9ff-a8cc-4e5e-b3aa-1ad83a4744fc/2c94211a9a4a2a77019b41ae79e05e01_CLONE/LIVING_ROOM/scaled_1000060727_1766336007695.jpg,TP. Hà Nội,H. Thanh Trì,Hướng mặt tiền: Nam - 4.05m; Số tầng: 4; Diện tích: 57 m²,,1768463387
https://onehousing.vn/bds/Nha-mat-ngo-cach-Co-Linh-50m--P--Long-Bien--Q--Long-Bien--TP--Ha-Noi.VBTDVP,"Nhà mặt ngõ cách Cổ Linh 50m, P. Long Biên, Q. Long Biên, TP. Hà Nội",VBTDVP,28.5 tỷ,570 triệu/m²,"Độ rộng ngõ
11.18m - 11.18m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/a20a92b0-22b5-479b-ad0b-213ef29029a0/2c9427839a4a2959019ba789f55900d6_CLONE/LIVING_ROOM/image_picker_7BDB28C7-428C-49E0-974D-88AA70DEB5EC-53926-00000FD61603998A_1768043412007.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Bắc - 6.67m; Số tầng: 7; Diện tích: 50 m²,,1768463389
https://onehousing.vn/bds/Nha-mat-ngo-cach-Tan-Trieu-193-17m--X--Tan-Trieu--H--Thanh-Tri--TP--Ha-Noi.LKOMVI,"Nhà mặt ngõ cách Tân Triều 193.17m, X. Tân Triều, H. Thanh Trì, TP. Hà Nội",LKOMVI,8.5 tỷ,270 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/feb34752-364b-460f-8003-74a41507ccca/2c94211a9a4a2a77019b69bb66737004_CLONE/LIVING_ROOM/image_picker_4BBC016B-F31A-4A94-83EC-6041F99F4BAE-45823-000005D49703253B_1767006133567.jpg,TP. Hà Nội,H. Thanh Trì,Hướng mặt tiền: Tây - 3.44m; Số tầng: 4; Diện tích: 31.5 m²,,1768463390
https://onehousing.vn/bds/Nha-mat-ngo-cach-Khuong-Trung-300m--P--Khuong-Trung--Q--Thanh-Xuan--TP--Ha-Noi.PNOC1M,"Nhà mặt ngõ cách Khương Trung 300m, P. Khương Trung, Q. Thanh Xuân, TP. Hà Nội",PNOC1M,6.9 tỷ,245 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/8e56041b-4aa1-481e-b048-ca8d7e7f71d5/2c9427839a4a2959019b44c45ed35d87_CLONE/LIVING_ROOM/image_picker_5820449F-6211-4B14-B27F-3768B67033AA-34188-00000BC31D26A17B_1766385723324.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Tây - 3.3m; Số tầng: 4; Diện tích: 28.2 m²,,1768463393
https://onehousing.vn/bds/Nha-mat-ngo-cach-Nguyen-Van-Linh-30m--P--Thach-Ban--Q--Long-Bien--TP--Ha-Noi.URC8KT,"Nhà mặt ngõ cách Nguyễn Văn Linh 30m, P. Thạch Bàn, Q. Long Biên, TP. Hà Nội",URC8KT,6.8 tỷ,227 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/1eaeed80-e9f9-4e7e-a5d7-d99364d215bc/2c9427839a4a2959019b4f7ade65637b_CLONE/LIVING_ROOM/scaled_1000017272_1766565530973.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Nam - 3.41m; Số tầng: 5; Diện tích: 30 m²,,1768463394
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Thuy-50m--P--Ngoc-Thuy--Q--Long-Bien--TP--Ha-Noi.EJARS7,"Nhà mặt ngõ cách Ngọc Thụy 50m, P. Ngọc Thụy, Q. Long Biên, TP. Hà Nội",EJARS7,9.9 tỷ,196 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/cbec685f-00fd-4039-be90-9a727010ca04/2c94211a9a4a2a77019ba6b4f2640430_CLONE/LIVING_ROOM/image_picker_10FCF7A8-4989-4FC2-A48E-58BD8B8A2E06-53926-00000FAB1D018BE7_1768029227404.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Tây Nam - 4.2m; Số tầng: 4; Diện tích: 50.6 m²,,1768463397
https://onehousing.vn/bds/Nha-mat-ngo-cach-Kim-Quan-10m--P--Viet-Hung--Q--Long-Bien--TP--Ha-Noi.QNI55S,"Nhà mặt ngõ cách Kim Quan 10m, P. Việt Hưng, Q. Long Biên, TP. Hà Nội",QNI55S,28 tỷ,236 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/8de4bb8e-8b8f-475e-830d-1d4374e6810b/2c9427839a4a2959019b4f7581ca6375_CLONE/LIVING_ROOM/scaled_1000042750_1766565055278.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Đông Bắc - 5.9m; Số tầng: 7; Diện tích: 118.8 m²,,1768463399
https://onehousing.vn/bds/Nha-mat-ngo-cach-Vu-Dinh-Tung-20m--P--Thach-Ban--Q--Long-Bien--TP--Ha-Noi.KAVFOE,"Nhà mặt ngõ cách Vũ Đình Tụng 20m, P. Thạch Bàn, Q. Long Biên, TP. Hà Nội",KAVFOE,31.5 tỷ,207 triệu/m²,"Độ rộng ngõ
6.1m - 8m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/805ab5dd-e3f0-454a-9cd4-4a08f04d2bbf/2c9427839a4a2959019ba68e6fff00be_CLONE/LIVING_ROOM/image_picker_0EF146EA-A595-4C1B-A169-A261FC166BE0-89970-00002EDC321CD2B2_1768026867967.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Tây - 5.6m; Số tầng: 2; Diện tích: 152 m²,,1768463403
https://onehousing.vn/bds/Nha-mat-ngo-cach-Truong-Chinh-15m--P--Khuong-Mai--Q--Thanh-Xuan--TP--Ha-Noi.RSZXNY,"Nhà mặt ngõ cách Trường Chinh 15m, P. Khương Mai, Q. Thanh Xuân, TP. Hà Nội",RSZXNY,17.5 tỷ,445 triệu/m²,"Độ rộng ngõ
8m - 8m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/63e527b1-317b-4299-b3a2-f006ed3b08f2/2c9427839a4a2959019b4f4180246362_CLONE/LIVING_ROOM/image_picker_2B017B71-4259-4025-BC91-3AEA499EDDB2-27746-0000084C49B1968C_1766563398133.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Tây Bắc - 3.4m; Số tầng: 6; Diện tích: 39.3 m²,,1768463403
https://onehousing.vn/bds/Nha-mat-pho-Bach-Dang--P--Chuong-Duong--Q--Hoan-Kiem--TP--Ha-Noi.SAJRGJ,"Nhà mặt phố Bạch Đằng, P. Chương Dương, Q. Hoàn Kiếm, TP. Hà Nội",SAJRGJ,22 tỷ,296 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/7b603af2-4233-4862-91ea-6c319d8d4435/2c9424fe9b6aceae019b6b18ccbd0002_CLONE/LIVING_ROOM/scaled_1000015499_1767029465576.jpg,TP. Hà Nội,Q. Hoàn Kiếm,Hướng mặt tiền: Tây Nam - 4.83m; Số tầng: 4; Diện tích: 74.4 m²,,1768463406
https://onehousing.vn/bds/Nha-mat-pho-Nguyen-Duc-Canh--P--Tuong-Mai--Q--Hoang-Mai--TP--Ha-Noi.VH6TMU,"Nhà mặt phố Nguyễn Đức Cảnh, P. Tương Mai, Q. Hoàng Mai, TP. Hà Nội",VH6TMU,24 tỷ,322 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/ccb81ecc-eb04-46f3-aabb-88531ff96d97/2c9428529b44af57019b44bbfed70002_CLONE/LOCAL_STREET/image_picker_C3C00409-638E-40AC-9B9C-5794FEA1E3A5-9791-0000047F9AC7ACE3_1766385298921.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Nam - 5.4m; Số tầng: 3; Diện tích: 74.6 m²,,1768463408
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Ha-30m--P--Ngoc-Khanh--Q--Ba-Dinh--TP--Ha-Noi.N2FMEE,"Nhà mặt ngõ cách Ngọc Hà 30m, P. Ngọc Khánh, Q. Ba Đình, TP. Hà Nội",N2FMEE,15.2 tỷ,291 triệu/m²,"Độ rộng ngõ
2m - 3.5m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/05fae7b0-a33c-4508-b0e5-f867bf065c08/2c94211a9a4a2a77019b4f1d53fd66d6_CLONE/LIVING_ROOM/scaled_1000042763_1766582073095.jpg,TP. Hà Nội,Q. Ba Đình,Hướng mặt tiền: Nam - 4.3m; Số tầng: 4; Diện tích: 52.2 m²,,1768463411
https://onehousing.vn/bds/Nha-mat-pho-Duong-de-Nguyen-Khoai--Ngoai-de---P--Thanh-Tri--Q--Hoang-Mai--TP--Ha-Noi.CSM2Z1,"Nhà mặt phố Đường đê Nguyễn Khoái (Ngoài đê), P. Thanh Trì, Q. Hoàng Mai, TP. Hà Nội",CSM2Z1,12 tỷ,270 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/845d059a-52a9-4339-9222-d5cc4d5599ae/2c94211a9a4a2a77019bb04b354405f2_CLONE/LIVING_ROOM/scaled_1000043843_1768189739131.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Tây - 4m; Số tầng: 5; Diện tích: 44.5 m²,,1768463411
https://onehousing.vn/bds/Nha-mat-ngo-cach-Minh-Khai-80m--P--Mai-Dong--Q--Hoang-Mai--TP--Ha-Noi.ADYVGP,"Nhà mặt ngõ cách Minh Khai 80m, P. Mai Động, Q. Hoàng Mai, TP. Hà Nội",ADYVGP,12.9 tỷ,312 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/899da718-beba-42f1-9025-85d674268fef/2c94211a9a4a2a77019b64164b816e0f_CLONE/LIVING_ROOM/scaled_1000061452_1766911224088.jpg,TP. Hà Nội,Q. Hoàng Mai,"Hướng mặt tiền: Đông Bắc - 4.5m, Tây Bắc - 4.56m; Số tầng: 6; Diện tích: 41.4 m²",,1768463414
https://onehousing.vn/bds/Nha-mat-ngo-cach-Tran-Quoc-Hoan-10m--P--Dich-Vong-Hau--Q--Cau-Giay--TP--Ha-Noi.C3HVJA,"Nhà mặt ngõ cách Trần Quốc Hoàn 10m, P. Dịch Vọng Hậu, Q. Cầu Giấy, TP. Hà Nội",C3HVJA,20.6 tỷ,416 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/070316ee-e687-40b1-8928-8dae5b6269d1/2c9428529b44af57019b44b1e4e70000_CLONE/LIVING_ROOM/image_picker_0DA0AE7C-7E77-4F14-9F38-B8CB3D5289E8-59025-00002025030D6261_1766385530414.jpg,TP. Hà Nội,Q. Cầu Giấy,Hướng mặt tiền: Đông - 4.8m; Số tầng: 5; Diện tích: 49.5 m²,,1768463416
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-de-Nguyen-Khoai--Ngoai-de--30m--P--Thanh-Tri--Q--Hoang-Mai--TP--Ha-Noi.EQXBDQ,"Nhà mặt ngõ cách Đường đê Nguyễn Khoái (Ngoài đê) 30m, P. Thanh Trì, Q. Hoàng Mai, TP. Hà Nội",EQXBDQ,6 tỷ,188 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/2a0f5088-c354-41ae-b9a7-7f2cd4f5f725/2c9427839a4a2959019bb02fa1860251_CLONE/LIVING_ROOM/scaled_1000043808_1768187800796.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Nam - 3m; Số tầng: 5; Diện tích: 32 m²,,1768463417
https://onehousing.vn/bds/Nha-mat-ngo-cach-Bo-De-50m--P--Bo-De--Q--Long-Bien--TP--Ha-Noi.TSLY20,"Nhà mặt ngõ cách Bồ Đề 50m, P. Bồ Đề, Q. Long Biên, TP. Hà Nội",TSLY20,16.3 tỷ,330 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/058499d8-48e4-41aa-a2b2-dfb86915fbe5/2c9427839a4a2959019b4ea4ba3b6321_CLONE/LIVING_ROOM/scaled_1000074631_1766556975514.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Tây Nam - 3.5m; Số tầng: 5; Diện tích: 49.4 m²,,1768463417
https://onehousing.vn/bds/Nha-mat-ngo-cach-Nguyen-Ngoc-Vu-50m--P--Trung-Hoa--Q--Cau-Giay--TP--Ha-Noi.QRZIW9,"Nhà mặt ngõ cách Nguyễn Ngọc Vũ 50m, P. Trung Hòa, Q. Cầu Giấy, TP. Hà Nội",QRZIW9,34.5 tỷ,298 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/bf0180fd-4b19-4d79-bc3f-db0956ee154a/2c94211a9a4a2a77019b6d2813c1701b_CLONE/LIVING_ROOM/image_picker_204198E6-95C1-40F6-BBE7-9E6DE59209C4-56341-000014311932B7DA_1767063396816.jpg,TP. Hà Nội,Q. Cầu Giấy,Hướng mặt tiền: Tây Bắc - 5.22m; Số tầng: 8; Diện tích: 115.6 m²,,1768463422
https://onehousing.vn/bds/Nha-mat-ngo-cach-An-Trach-50m--P--Quoc-Tu-Giam--Q--Dong-Da--TP--Ha-Noi.YAGFD6,"Nhà mặt ngõ cách An Trạch 50m, P. Quốc Tử Giám, Q. Đống Đa, TP. Hà Nội",YAGFD6,23 tỷ,345 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/5636d0c9-ee11-4afa-8913-fd91b1c030f2/2c94211a9a4a2a77019b4eb8e6c766a3_CLONE/LIVING_ROOM/image_picker_30C0F363-2A36-41D0-B762-9D410D9F2833-14648-000001CF5BB87D01_1766553247547.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Đông Bắc - 6m; Số tầng: 6; Diện tích: 66.7 m²,,1768463423
https://onehousing.vn/bds/Nha-mat-ngo-cach-Giai-Phong--phia-doi-dien-duong-tau--80m--P--Hoang-Liet--Q--Hoang-Mai--TP--Ha-Noi.QEAIVE,"Nhà mặt ngõ cách Giải Phóng (phía đối diện đường tàu) 80m, P. Hoàng Liệt, Q. Hoàng Mai, TP. Hà Nội",QEAIVE,29 tỷ,176 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/8783b3e6-0639-42c1-a420-d5e9e8434266/2c9427839a4a2959019ba634e4b7006e_CLONE/LIVING_ROOM/scaled_1000043072_1768020234794.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Tây - 6m; Số tầng: 4; Diện tích: 165 m²,,1768463424
https://onehousing.vn/bds/Nha-mat-ngo-cach-Yen-Lac-50m--P--Vinh-Tuy--Q--Hai-Ba-Trung--TP--Ha-Noi.YVO08A,"Nhà mặt ngõ cách Yên Lạc 50m, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội",YVO08A,8.55 tỷ,375 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/5ef0ac50-e04e-4a26-976c-133a81356e44/2c94211a9a4a2a77019b4458e62b5fb8_CLONE/LIVING_ROOM/image_picker_3221B851-C159-4AB7-8F1C-BD0D892BA91E-457-000000148B89EA71_1766378640085.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Tây Bắc - 3m; Số tầng: 4; Diện tích: 22.8 m²,,1768463425
